VLFPWR,LFPWR,HFPWR,VLFP,LFP,HFP,VLFWFV,LFWFV,HFWFV,TP,LFHF,FREQRATIO,FREQRATIOV,NFBV,PR,SDNN,O2SD,BR,SDBB,MINVENT
83.534184,144.019820,118.721603,388.114424,81.566009,97.640153,132.581437,100.127755,96.590493,142.085505,119.136218,63.393661,37.287297,84.529478,93.009885,79.306661,65.804152,0.000000,0.000000,0.000000
82.230412,134.468120,117.376751,388.114424,125.067880,97.640153,133.616365,101.246443,96.123152,140.477192,112.509333,60.940001,36.101708,83.304513,96.303985,76.970770,63.382895,0.000000,0.000000,0.000000
82.155633,150.256596,120.604352,388.114424,81.566009,97.640153,127.101886,98.348246,95.181342,144.784859,122.355041,67.500055,37.300758,83.234254,96.196073,83.028962,61.439270,0.000000,0.000000,0.000000
91.630559,161.106903,131.167924,388.114424,119.630146,97.640153,125.511432,96.971832,97.320577,147.257305,120.625133,76.965611,47.831421,92.136458,92.952338,89.996891,61.451309,0.000000,0.000000,0.000000
87.900936,160.859256,131.534263,89.564867,119.630146,97.640153,124.213865,96.262189,97.258638,146.482092,120.104273,75.250810,44.691975,88.632277,92.952338,89.161992,70.771451,0.000000,0.000000,0.000000
83.010540,162.455065,134.285832,89.564867,157.694283,97.640153,125.491651,96.128815,96.649160,150.319935,118.810373,71.451108,36.009752,84.037486,97.681545,88.091169,70.781428,0.000000,0.000000,0.000000
83.438557,161.053563,122.877165,89.564867,92.441476,97.640153,128.245678,96.783758,96.286349,142.401302,128.721311,69.348962,39.518820,84.439631,94.829867,86.412276,68.904989,0.000000,0.000000,0.000000
81.957912,155.374103,119.330098,358.259468,92.441476,97.640153,131.910534,96.003705,96.324053,136.411144,127.873319,66.742146,39.148141,83.048485,94.859805,86.591398,74.212372,0.000000,0.000000,0.000000
81.096387,160.064880,119.764868,59.709911,92.441476,100.176261,127.446848,96.438735,96.519913,138.641424,131.255622,68.182957,39.445596,82.239036,95.889080,85.734201,75.206180,0.000000,0.000000,0.000000
86.241561,154.354067,119.337263,59.709911,103.316944,97.640153,133.520987,95.618060,97.008667,136.872989,127.026199,67.917888,42.933684,87.073204,94.190731,86.158169,77.291195,0.000000,0.000000,0.000000
68.166129,141.391618,106.687342,59.709911,103.316944,102.712369,125.301277,93.146570,97.993832,116.700987,130.155363,57.830624,38.411344,70.090361,94.904748,76.796132,77.426688,0.000000,0.000000,0.000000
77.902107,135.633471,105.819988,358.259468,103.316944,100.176261,130.673766,93.342909,98.043553,115.354565,125.878184,61.756084,47.413818,79.237838,95.386804,79.911235,77.504606,0.000000,0.000000,0.000000
77.416509,143.532784,105.597321,358.259468,103.316944,100.176261,131.351960,93.094558,98.713122,116.310520,133.490239,62.346835,45.895320,78.781592,99.542300,82.200499,74.998706,0.000000,0.000000,0.000000
81.734290,130.440783,102.921252,298.549557,119.630146,100.176261,136.294374,97.328270,99.164860,111.066747,124.468552,59.828908,51.104110,82.838380,98.096126,78.028101,70.726845,0.000000,0.000000,0.000000
72.178373,113.839184,93.173666,298.549557,119.630146,100.176261,131.496670,94.542061,97.018748,100.089045,119.991337,51.453868,49.159508,73.860080,93.081918,66.830600,63.730860,0.000000,0.000000,0.000000
71.049266,123.387186,93.405947,298.549557,135.943348,101.444315,131.774014,94.427796,97.912064,98.779312,129.731916,51.270110,48.445048,72.799223,95.614458,67.886966,61.784635,0.000000,0.000000,0.000000
79.539680,130.213200,92.233295,328.404512,76.128275,101.444315,133.444685,94.978041,97.974516,101.138213,138.649589,57.106265,55.993552,80.776425,97.649799,72.185977,60.775339,0.000000,0.000000,0.000000
79.065026,129.317737,90.341696,328.404512,76.128275,101.444315,131.281089,92.516495,98.458913,98.645210,140.579229,57.990066,58.154309,80.330463,98.192298,72.180808,58.893978,0.000000,0.000000,0.000000
64.663050,135.058645,91.616723,328.404512,76.128275,101.444315,129.468880,93.270521,97.771872,103.399860,144.776787,49.742646,39.651256,66.799030,95.508084,69.057998,57.173167,0.000000,0.000000,0.000000
64.418060,136.983736,101.463696,328.404512,76.128275,101.444315,132.989760,95.389217,96.165650,115.621242,132.589651,47.594881,30.190464,66.568848,95.980972,68.732052,57.811032,0.000000,0.000000,0.000000
63.798363,128.044503,98.634488,328.404512,87.003743,101.444315,134.305249,93.819879,96.371601,107.486971,127.492150,45.800704,33.442351,65.986609,95.447406,67.249060,58.857281,0.000000,0.000000,0.000000
66.661553,135.931038,109.259052,328.404512,114.192412,101.444315,121.527873,93.981771,96.403390,119.951704,122.183484,56.115666,36.962133,68.676730,97.428156,71.260051,67.972277,0.000000,0.000000,0.000000
59.868840,135.967733,108.769777,29.854956,76.128275,101.444315,115.802723,93.217270,97.199089,117.610817,122.766230,53.830673,33.745215,62.294610,96.443086,67.974357,68.174671,0.000000,0.000000,0.000000
72.056875,124.133456,107.332629,29.854956,87.003743,101.444315,110.059899,92.704909,97.214212,110.503712,113.581704,64.574593,55.441999,73.745927,95.235636,70.512285,67.900054,0.000000,0.000000,0.000000
74.703069,118.927761,106.323899,29.854956,87.003743,97.640153,106.025167,93.617164,97.532594,109.502583,109.850908,69.652324,61.461710,76.232169,97.270454,73.505202,76.317455,0.000000,0.000000,0.000000
94.282000,140.007231,113.630345,29.854956,87.003743,100.176261,97.342024,98.400058,98.039856,130.525277,121.006149,92.304464,77.092483,94.627631,93.414716,88.398867,82.183550,0.000000,0.000000,0.000000
91.383994,128.263720,116.959037,29.854956,87.003743,100.176261,82.009761,97.493851,96.672611,129.042636,107.701400,100.978591,83.514728,91.904797,93.298691,92.490131,80.812904,0.000000,0.000000,0.000000
90.471605,117.612767,108.526294,29.854956,87.003743,97.640153,96.836004,102.000005,97.382706,124.077115,106.431650,91.640003,76.703957,91.047559,95.296046,90.437345,80.186041,0.000000,0.000000,0.000000
76.350570,112.784062,115.284413,29.854956,103.316944,97.640153,87.973675,103.284795,97.110909,125.663191,96.078993,87.838943,64.484250,77.780084,94.859805,88.454460,81.374085,0.000000,0.000000,0.000000
84.440864,104.986990,112.683211,29.854956,103.316944,107.784585,83.734246,102.862627,97.320243,120.520918,91.501364,95.983582,79.382963,85.381353,94.725231,91.641499,80.271838,0.000000,0.000000,0.000000
81.110562,106.365816,108.887187,29.854956,114.192412,102.712369,77.799732,102.005893,98.641544,114.483989,95.934894,96.723709,82.478329,82.252354,94.486929,90.447343,91.281579,0.000000,0.000000,0.000000
83.382772,106.404361,109.253282,29.854956,114.192412,103.980423,80.924903,101.499365,99.061389,109.692399,95.648075,94.586605,86.098252,84.387218,98.611235,87.228798,128.242157,0.000000,0.000000,0.000000
84.320412,97.914060,107.363099,29.854956,87.003743,117.929016,84.932377,101.707040,99.096934,105.825493,89.565616,92.232001,87.109312,85.268182,96.613644,85.812756,155.962773,0.000000,0.000000,0.000000
113.497848,91.492781,107.165055,29.854956,114.192412,117.929016,98.789002,107.101199,99.889821,107.245774,83.846500,108.124978,112.216853,112.681956,100.373620,100.770461,173.896618,0.000000,0.000000,0.000000
104.345808,120.272954,106.541617,29.854956,114.192412,117.929016,72.446324,97.537538,100.255586,107.208432,110.866412,124.764533,116.923830,104.083121,100.828333,115.280683,171.493132,0.000000,0.000000,0.000000
124.283171,122.347065,111.523900,29.854956,114.192412,102.712369,81.305218,99.376120,100.099526,110.412809,107.739984,132.566188,133.133446,122.815349,104.901697,119.065542,175.154132,0.000000,0.000000,0.000000
112.326132,122.359637,112.466696,59.709911,103.316944,106.516531,71.846217,100.537665,100.449673,117.815223,106.847790,133.181833,120.394036,111.581066,104.339668,122.736475,174.660195,0.000000,0.000000,0.000000
107.174343,116.779069,122.328187,59.709911,76.128275,106.516531,65.732553,95.068623,101.273841,107.375691,93.753992,133.024679,124.036560,106.740682,104.004304,121.475199,164.545358,0.000000,0.000000,0.000000
106.466808,119.728941,117.320902,59.709911,76.128275,124.269286,65.353048,93.989615,103.297921,103.527605,100.224765,131.884013,125.675808,106.075915,98.064110,119.630090,146.287403,0.000000,0.000000,0.000000
110.201820,122.708016,112.963553,59.709911,76.128275,124.269286,69.581115,95.091614,105.152160,99.640426,106.680708,131.403532,129.830951,109.585160,92.338179,119.207756,121.741693,0.000000,0.000000,0.000000
97.583665,119.950685,106.364407,59.709911,76.128275,106.516531,67.856127,94.179798,105.296849,94.124740,110.753564,123.154168,119.342382,97.729723,95.341403,114.384641,111.752914,0.000000,0.000000,0.000000
94.230300,120.538556,104.133619,59.709911,108.754678,106.516531,67.648756,94.322464,105.201948,94.223274,113.680591,119.713629,115.496871,94.579056,98.838300,110.975890,97.678732,0.000000,0.000000,0.000000
96.081972,122.388928,102.808057,59.709911,108.754678,105.248477,67.037656,95.280852,104.747857,95.998567,116.913936,120.709479,116.976788,96.318802,101.646966,110.410361,101.192214,0.000000,0.000000,0.000000
106.011417,119.020104,100.494594,59.709911,108.754678,142.022041,77.274622,95.762381,107.036127,87.751813,116.313178,121.022942,127.391359,105.648050,108.845656,111.315078,106.264192,0.000000,0.000000,0.000000
101.362490,102.587177,98.842076,59.709911,76.128275,142.022041,90.268553,98.060542,106.520694,85.646071,101.930116,103.328633,115.626135,101.280133,108.983835,95.247611,117.164192,0.000000,0.000000,0.000000
89.539972,88.032142,102.572705,59.709911,163.132017,105.248477,81.437224,104.560306,105.950991,90.220850,84.287031,94.609504,104.325759,90.172239,97.523023,81.627545,120.703761,0.000000,0.000000,0.000000
157.306301,112.796787,125.548865,59.709911,103.316944,124.269286,94.120403,100.052289,102.473620,111.912931,88.233852,156.682653,163.284290,153.842361,92.196512,144.803096,152.227089,0.000000,0.000000,0.000000
120.853355,98.679122,123.739860,59.709911,103.316944,63.402697,76.591414,105.199677,101.451430,110.140983,78.318968,142.884639,132.041202,119.592852,96.987874,137.439758,150.579537,0.000000,0.000000,0.000000
122.557862,99.590066,106.240916,59.709911,103.316944,63.402697,77.848504,102.165745,99.626625,100.373591,92.060964,142.118784,138.988251,121.194328,99.197238,135.533273,167.272933,0.000000,0.000000,0.000000
139.351727,101.447217,115.224365,59.709911,103.316944,63.402697,73.751980,105.987184,98.635836,115.323929,86.466348,159.069632,152.238476,136.973070,101.646966,146.936804,197.788800,0.000000,0.000000,0.000000
160.626076,107.534337,111.607407,59.709911,152.256549,63.402697,89.624889,102.156709,98.899597,110.554479,94.624902,164.250712,170.566005,156.961469,102.583965,151.406101,205.514483,0.000000,0.000000,0.000000
172.814113,99.753864,114.112605,29.854956,103.316944,63.402697,82.695520,103.354497,98.258581,110.140518,85.851405,179.458219,189.053328,168.412788,99.690920,161.261286,219.551580,0.000000,0.000000,0.000000
183.987244,100.778120,111.975344,29.854956,103.316944,63.402697,81.302275,102.506063,98.501023,106.338098,88.388374,190.610506,205.105852,178.910547,100.997793,169.941698,244.436256,0.000000,0.000000,0.000000
181.777980,118.145183,122.719225,29.854956,103.316944,103.980423,79.686535,97.265561,100.007810,109.023016,94.548516,195.401816,201.907400,176.834824,97.649799,179.663389,249.277554,0.000000,0.000000,0.000000
195.615107,115.272811,119.431728,29.854956,103.316944,103.980423,84.291023,101.220204,99.629109,114.228825,94.789115,202.244863,212.319221,189.835552,98.838300,183.467786,245.949662,0.000000,0.000000,0.000000
205.869734,120.682793,122.466944,29.854956,103.316944,63.402697,83.202977,100.656043,99.085096,118.803853,96.778252,209.776094,222.240473,199.470327,107.310155,186.473242,245.051932,0.000000,0.000000,0.000000
204.362357,128.790904,114.975831,29.854956,103.316944,103.980423,88.179405,96.354316,100.102908,111.001231,110.009435,203.423745,222.130572,198.054064,121.968108,180.854867,230.949949,0.000000,0.000000,0.000000
158.532524,120.011443,110.473363,29.854956,125.067880,95.104045,102.106542,99.360517,100.530304,111.315125,106.688199,138.311243,160.407460,154.994464,105.836010,116.562709,166.668453,0.000000,0.000000,0.000000
152.902197,121.191490,105.722965,29.854956,125.067880,107.784585,107.105854,98.194447,101.534349,108.570396,112.578145,129.892228,152.530246,149.704468,100.946895,111.152856,154.836975,0.000000,0.000000,0.000000
145.833615,120.695209,108.188163,29.854956,108.754678,107.784585,109.054906,96.105176,101.203789,107.412957,109.562412,123.318764,143.829164,143.063154,91.106256,107.647050,163.246320,0.000000,0.000000,0.000000
141.712509,124.282154,104.946664,29.854956,108.754678,129.341502,110.062971,97.356874,101.404510,106.031960,116.303138,121.762581,139.242637,139.191153,98.838300,109.811459,160.115594,0.000000,0.000000,0.000000
137.283216,121.303304,105.212036,29.854956,108.754678,129.341502,108.224049,99.469398,102.189582,106.693792,113.229217,117.736215,134.765558,135.029593,90.817117,104.730994,164.222302,0.000000,0.000000,0.000000
137.655885,127.809718,107.484619,29.854956,108.754678,82.423506,106.977822,101.940376,100.924160,116.135170,116.780103,118.536008,130.423511,135.379735,90.598050,104.635826,150.404673,0.000000,0.000000,0.000000
133.007345,127.195602,110.570689,29.854956,108.754678,82.423506,108.314824,100.895435,100.670574,115.664029,112.975267,112.401630,124.500147,131.012181,90.203672,98.934453,113.734932,0.000000,0.000000,0.000000
104.665596,128.654206,96.557438,59.709911,119.630146,93.835992,101.049498,100.687203,99.179539,114.397933,130.854770,94.820966,96.435214,104.383579,95.265832,86.517063,86.603477,0.000000,0.000000,0.000000
89.111855,127.765501,103.189249,29.854956,119.630146,93.835992,99.596639,101.591671,99.526962,118.255612,121.599125,84.902895,76.902920,89.770000,92.894863,81.722524,90.676826,0.000000,0.000000,0.000000
78.819484,124.989899,111.025521,29.854956,119.630146,97.640153,105.977654,100.675694,100.055444,121.734085,110.561366,73.839854,59.158818,80.099762,96.196073,77.319150,89.290052,0.000000,0.000000,0.000000
86.980069,122.730489,113.123812,29.854956,87.003743,97.640153,107.757177,98.317000,99.677309,118.488601,106.549087,79.056354,69.525861,87.767072,99.856575,80.876308,94.775741,0.000000,0.000000,0.000000
96.475305,119.227810,111.003695,29.854956,87.003743,96.372099,116.350371,97.502583,99.376583,112.422303,105.485175,80.158417,79.121485,96.688359,102.619000,82.073861,126.828316,0.000000,0.000000,0.000000
153.574693,116.790227,114.771545,59.709911,87.003743,96.372099,96.553258,99.971289,99.292483,115.074033,99.936371,144.409387,155.674053,150.336314,99.757116,127.585139,127.543303,0.000000,0.000000,0.000000
149.454630,125.763005,110.245719,59.709911,125.067880,105.248477,93.493735,99.982173,99.402967,118.812946,112.032099,144.285156,150.475407,146.465293,100.642583,128.409000,161.739512,0.000000,0.000000,0.000000
146.913672,121.793337,108.647816,59.709911,125.067880,96.372099,91.952098,98.001600,99.287258,113.457130,110.091510,143.880069,151.533574,144.077926,96.784807,128.636570,192.571991,0.000000,0.000000,0.000000
145.679134,122.510836,109.796883,59.709911,125.067880,101.444315,90.226168,97.978906,99.474665,115.063255,109.581135,144.674416,150.164326,142.918011,101.031753,129.658528,216.378293,0.000000,0.000000,0.000000
142.566621,122.796897,122.240737,59.709911,81.566009,105.248477,88.552856,96.499054,99.592409,121.156155,98.655825,144.425451,143.960223,139.993636,97.888396,130.623414,233.612010,0.000000,0.000000,0.000000
150.008175,118.785378,116.908279,59.709911,81.566009,105.248477,90.988607,96.694289,100.632085,113.408395,99.785863,150.416861,155.730736,146.985378,97.920298,137.032149,241.667990,0.000000,0.000000,0.000000
147.505042,115.427008,113.860652,59.709911,81.566009,105.248477,88.848378,95.287245,100.431385,108.454894,99.560042,149.881396,156.947393,144.633550,94.859805,136.374912,242.110043,0.000000,0.000000,0.000000
151.592584,120.133342,106.959170,59.709911,81.566009,105.248477,92.502164,96.926002,99.349056,109.104182,110.305416,149.595158,159.204154,148.474016,96.784807,135.395828,240.671078,0.000000,0.000000,0.000000
155.445549,114.701963,99.470090,59.709911,81.566009,102.712369,93.145234,97.322376,99.688637,102.042952,113.247766,151.440257,167.436232,152.094085,93.385682,135.701125,237.492631,0.000000,0.000000,0.000000
147.007594,116.402794,98.009095,59.709911,119.630146,106.516531,87.962684,101.423188,98.808514,108.565816,116.640219,147.405053,156.819096,144.166170,98.987153,131.268858,213.212521,0.000000,0.000000,0.000000
149.986294,124.700909,103.683184,59.709911,119.630146,63.402697,92.405932,102.213760,97.442058,121.164086,118.117050,147.744449,150.358835,146.964820,117.573874,133.380008,124.559859,0.000000,0.000000,0.000000
108.234865,121.315089,101.628066,149.274778,97.879210,106.516531,98.865413,97.582845,98.612246,111.384434,117.233697,101.097370,103.625194,107.737100,101.888244,92.721204,41.299929,0.000000,0.000000,0.000000
114.728531,131.941961,107.689614,149.274778,135.943348,106.516531,96.221726,102.640836,99.527654,124.580286,120.326259,108.991559,105.044505,113.838249,95.432248,98.623470,39.459040,0.000000,0.000000,0.000000
150.522200,131.027271,105.642839,119.419823,135.943348,106.516531,91.027086,99.397732,100.220813,111.074017,121.807192,149.799772,157.668065,147.468332,95.660119,135.380956,49.767550,0.000000,0.000000,0.000000
149.602272,113.634474,102.298600,29.854956,119.630146,88.763776,77.878089,100.030035,100.116689,106.444604,109.091701,157.215248,166.957684,146.604010,96.073040,137.279486,57.660088,0.000000,0.000000,0.000000
144.848302,113.801982,86.156915,29.854956,92.441476,68.474913,80.583964,101.565326,96.127041,105.624968,129.721208,151.408353,160.316706,142.137399,107.617634,133.676322,58.959610,0.000000,0.000000,0.000000
137.028900,106.939306,81.742680,59.709911,92.441476,109.052639,77.551144,103.024743,96.889889,100.067369,128.481260,148.701648,156.208629,134.790649,97.968188,133.306221,62.474193,0.000000,0.000000,0.000000
154.093854,107.708247,78.795263,59.709911,92.441476,88.763776,87.067531,101.177830,96.582101,96.227303,134.245628,153.713051,172.792505,150.824094,101.048742,135.305133,104.835816,0.000000,0.000000,0.000000
154.038047,107.081646,78.458783,59.709911,108.754678,109.052639,85.112393,100.348267,97.302995,94.528479,134.037022,154.508985,174.857124,150.771660,99.017444,134.922177,105.371457,0.000000,0.000000,0.000000
150.981362,110.291394,78.700996,59.709911,135.943348,109.052639,85.768257,101.363972,97.345163,97.310799,137.629869,151.720949,169.290101,147.899740,97.729202,133.323096,105.381639,0.000000,0.000000,0.000000
147.563625,123.170232,88.947100,59.709911,135.943348,107.784585,85.816014,104.128094,97.267008,111.914362,135.995729,149.908970,156.766748,144.688591,96.303985,133.336497,100.694699,0.000000,0.000000,0.000000
149.268851,96.009152,80.593509,59.709911,97.879210,115.392908,87.001645,98.665913,100.154159,90.576714,116.994075,149.810936,170.499887,146.290743,94.665543,132.630132,98.229988,0.000000,0.000000,0.000000
142.246139,97.716649,78.101006,59.709911,81.566009,109.052639,90.212740,98.987931,99.587782,90.195494,122.874917,142.168926,160.664296,139.692526,102.269718,128.304759,94.075961,0.000000,0.000000,0.000000
132.129861,97.881544,85.696111,59.709911,81.566009,107.784585,91.538970,95.016222,97.930727,89.958356,112.173689,134.013917,148.237196,130.187738,118.224841,124.210745,82.036412,0.000000,0.000000,0.000000
117.254383,99.139979,81.126358,208.984690,81.566009,107.784585,115.807732,93.306309,98.882769,87.835235,120.015722,96.469476,117.989808,116.211424,107.463674,91.827168,83.148581,0.000000,0.000000,0.000000
97.287528,98.239344,84.415905,179.129734,81.566009,102.712369,122.908009,94.616438,100.231705,86.826651,114.291116,76.314688,91.164383,97.451486,101.235995,80.496392,85.139466,0.000000,0.000000,0.000000
88.419907,98.963242,86.542685,208.984690,81.566009,105.248477,121.463292,93.826299,100.441360,87.477043,112.303903,71.364219,81.290547,89.119878,96.068851,78.487907,81.264774,0.000000,0.000000,0.000000
86.938784,100.962951,87.567302,208.984690,81.566009,105.248477,125.458255,95.093049,100.362344,91.637849,113.232571,68.194475,74.810528,87.728283,101.996721,77.925154,80.480358,0.000000,0.000000,0.000000
113.660476,116.975377,100.984693,208.984690,92.441476,105.248477,105.906592,102.347534,98.964508,115.062962,113.760163,105.676701,103.701846,112.834754,100.340101,103.061085,77.667150,0.000000,0.000000,0.000000
171.021669,138.436694,121.929581,29.854956,119.630146,105.248477,94.021444,102.752916,97.405889,137.798717,111.504769,173.638803,164.242426,166.728690,100.491115,163.292791,159.346715,0.000000,0.000000,0.000000
189.229039,135.034103,129.358266,29.854956,92.441476,68.474913,78.085457,103.441837,97.728147,140.715779,102.518107,215.963887,193.054320,183.835496,99.839984,209.785097,220.327177,0.000000,0.000000,0.000000
176.514101,121.766590,126.033378,29.854956,92.441476,111.588747,72.767252,105.768936,96.436615,141.476409,94.884193,211.469450,180.889117,171.889125,97.254712,208.619250,269.190564,0.000000,0.000000,0.000000
170.334466,143.030228,130.192524,29.854956,92.441476,111.588747,75.198111,107.519718,96.132267,158.661893,107.892954,204.550188,162.252466,166.083025,99.295583,204.047507,323.304681,0.000000,0.000000,0.000000
177.540697,136.814618,126.536220,29.854956,92.441476,65.938805,77.680370,106.392486,95.898210,152.454321,106.186412,206.160997,172.823879,172.853668,101.543911,202.392367,349.183933,0.000000,0.000000,0.000000
177.939505,144.817355,125.036965,29.854956,92.441476,65.938805,79.036174,105.124450,95.644891,149.411619,113.745307,205.591225,174.271952,173.228369,96.675815,202.263862,346.296670,0.000000,0.000000,0.000000
162.047544,150.228145,124.026142,59.709911,87.003743,110.320693,77.828772,104.104679,96.173217,150.101973,118.956827,194.505423,156.048381,158.297015,101.646966,195.828299,344.480697,0.000000,0.000000,0.000000
154.334049,145.595678,133.185075,59.709911,141.381082,93.835992,81.920749,103.339824,95.067251,153.179711,107.360426,188.443217,142.878128,151.049770,98.224398,196.084355,343.515115,0.000000,0.000000,0.000000
151.576656,149.781037,134.563067,59.709911,87.003743,72.279075,90.764028,106.657705,95.601491,162.795367,109.315628,175.547122,128.905295,148.459051,99.989495,183.116023,348.649920,0.000000,0.000000,0.000000
149.223175,132.056018,126.407549,59.709911,146.818816,72.279075,90.511517,108.333678,96.142622,147.928661,102.597431,166.568414,134.973969,146.247828,112.894395,168.111201,362.097402,0.000000,0.000000,0.000000
150.069440,131.260609,126.843152,59.709911,92.441476,65.938805,80.923626,108.584052,95.444484,148.557871,101.629243,174.289105,141.181916,147.042940,121.205499,172.386125,378.093753,0.000000,0.000000,0.000000
148.658341,124.692360,114.439401,89.564867,92.441476,120.465124,85.800864,107.178230,97.230253,131.870073,107.007834,164.471089,146.420689,145.717137,129.344999,159.969661,384.073665,0.000000,0.000000,0.000000
121.819968,122.733506,114.593540,29.854956,92.441476,68.474913,86.776905,106.433720,98.799241,131.006494,105.185120,135.039869,115.070213,120.501037,106.398170,131.713167,375.636300,0.000000,0.000000,0.000000
128.638130,120.219121,129.435250,29.854956,92.441476,112.856801,84.946201,106.898189,100.674080,126.864585,91.216264,144.083086,126.499076,126.907068,103.896415,140.292992,343.162239,0.000000,0.000000,0.000000
130.257628,101.543268,128.695025,29.854956,135.943348,69.742967,89.584247,103.077057,100.278236,112.608430,77.489111,141.433275,133.992704,128.428673,109.840407,138.263251,239.937406,0.000000,0.000000,0.000000
122.765647,90.384705,132.412039,29.854956,135.943348,69.742967,84.901640,106.504918,100.147158,112.200726,67.037648,140.672566,128.226294,121.389554,111.222814,139.623360,63.015818,0.000000,0.000000,0.000000
131.022537,90.971849,126.435019,29.854956,135.943348,112.856801,79.030650,107.110237,101.460638,107.711824,70.662817,150.785347,143.889332,129.147347,117.050422,144.761851,62.752916,0.000000,0.000000,0.000000
137.537924,90.682763,131.475061,89.564867,92.441476,112.856801,80.590367,109.293804,101.322717,113.719763,67.738045,153.081449,147.073453,135.268905,120.767055,144.180602,59.097587,0.000000,0.000000,0.000000
131.006082,107.304695,131.396743,89.564867,141.381082,79.887398,80.143933,107.148780,101.413205,122.075379,80.202041,150.452634,134.849638,129.131887,116.235371,145.257720,65.907334,0.000000,0.000000,0.000000
140.326600,101.718419,128.758072,59.709911,92.441476,79.887398,77.502040,103.554244,100.802567,110.221833,77.584762,158.429731,154.162886,137.889016,118.108661,148.492881,78.498091,0.000000,0.000000,0.000000
131.010532,93.350407,121.395664,59.709911,130.505614,124.269286,71.442515,104.982075,101.844311,104.035409,75.520410,152.362913,150.440764,129.136068,105.242884,140.191222,81.597077,0.000000,0.000000,0.000000
134.790594,92.529269,120.338536,59.709911,130.505614,124.269286,78.801483,106.257197,101.236137,103.883290,75.513693,151.113791,150.646667,132.687640,105.464525,141.390361,83.444818,0.000000,0.000000,0.000000
109.390676,78.386679,118.030682,59.709911,130.505614,115.392908,66.776014,103.533822,101.956061,90.888039,65.222681,144.589928,135.621577,108.823046,111.573870,142.335871,88.418045,0.000000,0.000000,0.000000
116.095603,69.824185,118.880316,59.709911,130.505614,115.392908,68.293998,107.899825,102.644359,90.091901,57.682918,147.196925,143.016650,115.122687,100.089418,142.115649,92.972806,0.000000,0.000000,0.000000
111.718324,65.808569,86.420698,59.709911,130.505614,123.001232,65.231320,106.697649,99.543038,76.173757,74.785254,140.625792,147.811243,111.009998,106.247678,130.911250,92.687764,0.000000,0.000000,0.000000
106.318626,64.537470,77.466799,59.709911,130.505614,106.516531,67.863763,105.964103,102.286676,68.240485,81.817768,134.073283,144.606461,105.936690,118.715303,126.459875,91.755870,0.000000,0.000000,0.000000
116.135909,78.863048,82.516708,59.709911,130.505614,120.465124,82.956039,101.249820,101.181367,74.750390,93.860522,128.567459,143.459657,115.160557,121.107792,121.245444,89.965877,0.000000,0.000000,0.000000
86.309265,64.676114,76.256658,29.854956,130.505614,106.516531,63.600241,104.513872,103.118612,64.282525,83.294716,112.690741,126.073771,87.136816,107.463674,101.468751,88.241062,0.000000,0.000000,0.000000
86.825997,64.385787,80.901216,29.854956,130.505614,121.733178,64.679593,105.173494,100.510073,69.383039,78.160307,112.761564,123.074245,87.622313,100.608884,102.166299,88.771240,0.000000,0.000000,0.000000
83.176845,68.189346,75.870556,29.854956,130.505614,121.733178,68.841411,104.894476,100.125979,72.154521,88.266226,105.966436,114.779503,84.193738,99.148138,97.031527,79.595297,0.000000,0.000000,0.000000
90.917186,67.354325,75.155301,29.854956,130.505614,121.733178,94.670666,105.820858,102.312774,71.054260,88.015096,94.083945,109.389222,91.466206,110.466336,92.482504,63.786055,0.000000,0.000000,0.000000
104.397649,67.146622,71.559843,29.854956,81.566009,121.733178,94.011091,105.379892,100.995525,68.863647,92.152281,103.599628,126.764318,104.131829,113.598651,96.471277,74.878114,0.000000,0.000000,0.000000
109.044110,67.680883,83.644280,89.564867,92.441476,115.392908,96.234308,105.811025,102.446220,77.977162,79.465947,105.778835,125.573105,108.497429,117.278857,98.199749,114.208530,0.000000,0.000000,0.000000
93.883164,64.947386,84.448596,89.564867,81.566009,98.908207,103.309643,105.859419,102.421007,76.582708,75.530184,87.184487,104.589264,94.252902,114.377021,85.010997,118.217192,0.000000,0.000000,0.000000
83.485591,70.871445,85.846718,119.419823,130.505614,98.908207,116.364174,102.072434,102.389565,74.393446,81.077228,71.852642,86.136324,84.483822,108.904833,79.253624,134.532482,0.000000,0.000000,0.000000
85.279409,69.468841,85.278035,119.419823,87.003743,98.908207,109.873927,105.082101,102.270265,78.979319,80.002612,77.065487,89.337283,86.169210,106.586886,80.900816,162.222589,0.000000,0.000000,0.000000
88.789921,75.973728,83.656525,119.419823,87.003743,111.588747,105.174677,103.487802,102.057249,78.900857,89.189744,83.659118,96.214053,89.467526,105.169210,85.252915,168.396701,0.000000,0.000000,0.000000
117.770735,79.368565,91.747455,29.854956,87.003743,98.908207,92.015656,103.982452,100.819670,86.929053,84.958297,118.088063,132.986830,116.696564,107.348493,108.705407,166.677888,0.000000,0.000000,0.000000
125.261804,73.398077,83.542345,29.854956,87.003743,111.588747,83.210499,105.276077,102.083183,79.111581,86.283812,134.493887,151.407337,123.734828,106.360507,123.664748,168.656137,0.000000,0.000000,0.000000
122.378866,71.523995,79.864913,29.854956,135.943348,98.908207,80.465883,102.970993,104.698839,72.498846,87.952267,134.156811,153.500592,121.026152,103.467091,123.160887,159.784700,0.000000,0.000000,0.000000
